date,state,deathIncrease,positiveIncrease,negativeIncrease,hospitalizedIncrease,recovered,onVentilatorCumulative,inIcuCumulative,recoveredIncrease,onVentilatorIncrease,inIcuIncrease
2020-07-10,WI,5,889,11857,40,27329.0,,792.0,537.0,,5.0
2020-07-11,WI,7,981,11093,31,27909.0,,797.0,580.0,,5.0
2020-07-12,WI,-1,797,6848,27,28318.0,,800.0,409.0,,3.0
2020-07-13,WI,0,505,6127,26,28670.0,,800.0,352.0,,0.0
2020-07-14,WI,6,967,13716,42,29275.0,,804.0,605.0,,4.0
2020-07-15,WI,1,848,13104,31,29923.0,,810.0,648.0,,6.0
2020-07-16,WI,4,942,13371,45,30555.0,,811.0,632.0,,1.0
2020-07-17,WI,2,929,12527,63,31258.0,,816.0,703.0,,5.0
2020-07-18,WI,10,1031,11446,51,32004.0,,823.0,746.0,,7.0
2020-07-19,WI,1,849,7259,25,32628.0,,826.0,624.0,,3.0
2020-07-20,WI,2,727,6289,22,33130.0,,829.0,502.0,,3.0
2020-07-21,WI,13,1161,13371,65,33902.0,,838.0,772.0,,9.0
2020-07-22,WI,6,747,14068,31,34682.0,,848.0,780.0,,10.0
2020-07-23,WI,13,1086,14212,48,35502.0,,857.0,820.0,,9.0
2020-07-24,WI,0,1058,16438,54,36333.0,,861.0,831.0,,4.0
2020-07-25,WI,13,988,13248,41,37287.0,,868.0,954.0,,7.0
2020-07-26,WI,1,965,9021,26,37971.0,,870.0,684.0,,2.0
2020-07-27,WI,1,601,6356,26,38633.0,,872.0,662.0,,2.0
2020-07-28,WI,13,783,13662,73,39513.0,,880.0,880.0,,8.0
2020-07-29,WI,5,924,13824,46,40416.0,,886.0,903.0,,6.0
2020-07-30,WI,8,1091,16211,51,41319.0,,893.0,903.0,,7.0
2020-07-31,WI,15,855,14547,47,42317.0,,900.0,998.0,,7.0
2020-08-01,WI,13,1124,13796,44,43284.0,,904.0,967.0,,4.0
2020-08-02,WI,1,932,8721,36,43964.0,,910.0,680.0,,6.0
2020-08-03,WI,1,411,6769,15,44495.0,,910.0,531.0,,0.0
2020-08-04,WI,12,770,17410,51,45368.0,,916.0,873.0,,6.0
2020-08-05,WI,9,939,16139,43,46323.0,,919.0,955.0,,3.0
2020-08-06,WI,8,875,16867,55,47221.0,,927.0,898.0,,8.0
2020-08-07,WI,12,1043,13097,49,48244.0,,931.0,1023.0,,4.0
2020-08-08,WI,6,1185,11997,50,49283.0,,937.0,1039.0,,6.0
2020-08-09,WI,2,622,6797,20,50028.0,,938.0,745.0,,1.0
2020-08-10,WI,0,521,7660,31,50662.0,,938.0,634.0,,0.0
2020-08-11,WI,8,767,12875,61,51456.0,,939.0,794.0,,1.0
2020-08-12,WI,5,531,9446,33,52350.0,,941.0,894.0,,2.0
2020-08-13,WI,7,968,11472,45,53239.0,,942.0,889.0,,1.0
2020-08-14,WI,7,1059,9418,65,54181.0,,951.0,942.0,,9.0
2020-08-15,WI,13,866,10506,40,55172.0,,954.0,991.0,,3.0
2020-08-16,WI,1,699,5414,29,55982.0,,957.0,810.0,,3.0
2020-08-17,WI,0,469,5507,23,56602.0,,961.0,620.0,,4.0
2020-08-18,WI,13,709,9357,53,57382.0,,964.0,780.0,,3.0
2020-08-19,WI,8,710,8766,50,58244.0,,975.0,862.0,,11.0
2020-08-20,WI,7,769,9131,39,59076.0,,978.0,832.0,,3.0
2020-08-21,WI,1,848,9744,36,60055.0,,982.0,979.0,,4.0
2020-08-22,WI,14,975,7750,40,60933.0,,986.0,878.0,,4.0
2020-08-23,WI,0,479,4361,13,61720.0,,990.0,787.0,,4.0
2020-08-24,WI,0,414,4473,15,62310.0,,991.0,590.0,,1.0
2020-08-25,WI,13,687,9349,37,62995.0,,996.0,685.0,,5.0
2020-08-26,WI,6,786,9610,41,63730.0,,996.0,735.0,,0.0
2020-08-27,WI,11,912,9913,33,64480.0,,1004.0,750.0,,8.0
2020-08-28,WI,2,864,8313,52,65265.0,,1010.0,785.0,,6.0
2020-08-29,WI,6,862,7933,39,66075.0,,1017.0,810.0,,7.0
2020-08-30,WI,3,570,4562,29,66699.0,,1020.0,624.0,,3.0
2020-08-31,WI,0,268,3552,13,67234.0,,1020.0,535.0,,0.0
2020-09-01,WI,9,1036,10863,61,67902.0,,1026.0,668.0,,6.0
2020-09-02,WI,11,578,7831,38,68641.0,,1030.0,739.0,,4.0
2020-09-03,WI,4,740,8451,30,69299.0,,1036.0,658.0,,6.0
2020-09-04,WI,7,1542,10204,52,70229.0,,1043.0,930.0,,7.0
2020-09-05,WI,15,999,7075,50,71153.0,,1047.0,924.0,,4.0
2020-09-06,WI,0,890,4616,22,71906.0,,1050.0,753.0,,3.0
2020-09-07,WI,0,575,4899,19,72478.0,,1052.0,572.0,,2.0
2020-09-08,WI,0,749,3366,29,73122.0,,1052.0,644.0,,0.0
2020-09-09,WI,15,913,8014,55,73964.0,,1058.0,842.0,,6.0
2020-09-10,WI,10,1592,7275,49,74834.0,,1068.0,870.0,,10.0
2020-09-11,WI,4,1443,8586,41,75878.0,,1074.0,1044.0,,6.0
2020-09-12,WI,12,1430,10271,46,76909.0,,1078.0,1031.0,,4.0
2020-09-13,WI,1,1624,6153,23,77750.0,,1080.0,841.0,,2.0
2020-09-14,WI,0,818,3149,18,78527.0,,1083.0,777.0,,3.0
2020-09-15,WI,11,1441,10918,56,79557.0,,1090.0,1030.0,,7.0
2020-09-16,WI,8,1502,10788,48,80627.0,,1098.0,1070.0,,8.0
2020-09-17,WI,2,2134,9411,68,81902.0,,1105.0,1275.0,,7.0
2020-09-18,WI,7,2580,10534,47,83184.0,,1110.0,1282.0,,5.0
2020-09-19,WI,3,2403,10189,50,84632.0,,1112.0,1448.0,,2.0
2020-09-20,WI,1,1735,6655,34,85824.0,,1115.0,1192.0,,3.0
2020-09-21,WI,2,1296,5525,39,86822.0,,1117.0,998.0,,2.0
2020-09-22,WI,7,1739,10865,73,88131.0,,991.0,1309.0,,-126.0
2020-09-23,WI,9,1895,11691,56,89393.0,,998.0,1262.0,,7.0
2020-09-24,WI,7,2478,10887,76,90726.0,,1006.0,1333.0,,8.0
2020-09-25,WI,9,2629,12575,65,92366.0,,1150.0,1640.0,,144.0
2020-09-26,WI,7,2902,9767,79,94094.0,,1153.0,1728.0,,3.0
2020-09-27,WI,0,2247,5806,54,95513.0,,1156.0,1419.0,,3.0
2020-09-28,WI,2,1739,6159,47,96727.0,,1162.0,1214.0,,6.0
2020-09-29,WI,17,2447,8397,67,98385.0,,1171.0,1658.0,,9.0
2020-09-30,WI,27,2459,9473,91,99925.0,,1179.0,1540.0,,8.0
2020-10-01,WI,21,3000,11474,109,101669.0,,1187.0,1744.0,,8.0
2020-10-02,WI,5,2825,10850,97,103530.0,,1196.0,1861.0,,9.0
2020-10-03,WI,20,3054,11192,82,105373.0,,1202.0,1843.0,,6.0
2020-10-04,WI,5,1926,8950,58,107004.0,,1205.0,1631.0,,3.0
2020-10-05,WI,4,1727,6864,56,108371.0,,1212.0,1367.0,,7.0
2020-10-06,WI,18,2075,9539,108,110110.0,,1225.0,1739.0,,13.0
2020-10-07,WI,16,2463,11188,141,111765.0,,1233.0,1655.0,,8.0
2020-10-08,WI,9,3274,13524,110,113596.0,,1253.0,1831.0,,20.0
2020-10-09,WI,16,3164,11834,138,115826.0,,1261.0,2230.0,,8.0
2020-10-10,WI,17,2971,11644,120,117865.0,,1270.0,2039.0,,9.0
2020-10-11,WI,7,2713,7571,79,119747.0,,1271.0,1882.0,,1.0
2020-10-12,WI,9,2016,7815,56,121204.0,,1277.0,1457.0,,6.0
2020-10-13,WI,34,3428,11262,147,123196.0,,1287.0,1992.0,,10.0
2020-10-14,WI,29,3323,11435,153,125411.0,,1304.0,2215.0,,17.0
2020-10-15,WI,18,4040,11455,138,127576.0,,1308.0,2165.0,,4.0
2020-10-16,WI,23,4105,10725,135,130231.0,,1325.0,2655.0,,17.0
2020-10-17,WI,0,0,0,0,130231.0,,1325.0,0.0,,0.0
2020-10-18,WI,0,0,0,0,130231.0,,1325.0,0.0,,0.0
2020-10-19,WI,29,7915,113244,292,136910.0,,1340.0,6679.0,,15.0
2020-10-20,WI,35,4686,9070,218,139455.0,,1354.0,2545.0,,14.0
2020-10-21,WI,50,4363,5681,167,142485.0,,1371.0,3030.0,,17.0
2020-10-22,WI,23,3632,12082,151,145509.0,,1386.0,3024.0,,15.0
2020-10-23,WI,49,4643,13426,183,149534.0,,1396.0,4025.0,,10.0
2020-10-24,WI,29,4673,13558,199,152928.0,,1405.0,3394.0,,9.0
2020-10-25,WI,10,3778,10396,95,155814.0,,1412.0,2886.0,,7.0
2020-10-26,WI,11,3011,9866,84,158158.0,,1424.0,2344.0,,12.0
2020-10-27,WI,71,5501,11266,220,161260.0,,1442.0,3102.0,,18.0
2020-10-28,WI,48,4130,6003,174,164726.0,,1453.0,3466.0,,11.0
2020-10-29,WI,60,5146,8304,193,168117.0,,1465.0,3391.0,,12.0
2020-10-30,WI,26,5357,13596,142,171252.0,,1463.0,3135.0,,-2.0
2020-10-31,WI,63,5808,9575,229,175096.0,,1479.0,3844.0,,16.0
2020-11-01,WI,18,3553,14569,123,179230.0,,1491.0,4134.0,,12.0
2020-11-02,WI,3,3505,5413,100,181845.0,,1499.0,2615.0,,8.0
2020-11-03,WI,58,6104,15344,247,185241.0,,1514.0,3396.0,,15.0
2020-11-04,WI,58,6255,10333,243,189331.0,,1530.0,4090.0,,16.0
2020-11-05,WI,40,6284,9518,223,193369.0,,1542.0,4038.0,,12.0
2020-11-06,WI,64,6411,14644,244,198090.0,,1557.0,4721.0,,15.0
2020-11-07,WI,48,7521,11863,173,202879.0,,1570.0,4789.0,,13.0
2020-11-08,WI,11,4407,8481,112,206944.0,,1572.0,4065.0,,2.0
2020-11-09,WI,18,4470,9717,100,210318.0,,1575.0,3374.0,,3.0
2020-11-10,WI,72,7432,12926,291,214469.0,,1590.0,4151.0,,15.0
2020-11-11,WI,72,7537,10424,277,219304.0,,1617.0,4835.0,,27.0
2020-11-12,WI,67,8223,14931,264,223937.0,,1625.0,4633.0,,8.0
2020-11-13,WI,62,8451,10713,274,229469.0,,1637.0,5532.0,,12.0
2020-11-14,WI,56,5581,13808,181,235170.0,,1652.0,5701.0,,15.0
2020-11-15,WI,12,6320,11919,155,240075.0,,1665.0,4905.0,,13.0
2020-03-06,WV,0,0,0,0,,,,,,
2020-03-07,WV,0,0,1,0,,,,,,
2020-03-08,WV,0,0,0,0,,,,,,
2020-03-09,WV,0,0,0,0,,,,,,
2020-03-10,WV,0,0,0,0,,,,,,
2020-03-11,WV,0,0,1,0,,,,,,
2020-03-12,WV,0,0,4,0,,,,,,
2020-03-13,WV,0,0,10,0,,,,,,
2020-03-14,WV,0,0,9,0,,,,,,
2020-03-15,WV,0,0,12,0,,,,,,
2020-03-16,WV,0,0,42,0,,,,,,
2020-03-17,WV,0,0,0,0,,,,,,
2020-03-18,WV,0,1,42,0,,,,,,
2020-03-19,WV,0,1,21,0,,,,,,
2020-03-20,WV,0,5,76,0,,,,,,
2020-03-21,WV,0,4,111,1,,,,,,
2020-03-22,WV,0,1,55,0,,,,,,
2020-03-23,WV,0,4,59,0,,,,,,
2020-03-24,WV,0,4,166,0,,,,,,
2020-03-25,WV,0,19,149,0,,,,,,
2020-03-26,WV,0,12,272,0,,,,,,
2020-03-27,WV,0,25,748,0,,,,,,
2020-03-28,WV,0,20,552,0,,,,,,
2020-03-29,WV,0,17,374,0,,,,,,
2020-03-30,WV,1,13,279,0,,,,,,
2020-03-31,WV,0,36,997,0,,,,,,
2020-04-01,WV,0,29,403,0,,,,,,
2020-04-02,WV,1,26,892,0,,,,,,
2020-04-03,WV,0,20,854,0,,,,,,
2020-04-04,WV,0,45,1274,-1,,,,,,
2020-04-05,WV,1,42,1110,0,,,,,,
2020-04-06,WV,1,21,1081,0,,,,,,
2020-04-07,WV,0,67,2052,0,,,,,,
2020-04-08,WV,0,50,436,0,,,,,,
2020-04-09,WV,1,61,1257,0,,,,,,
2020-04-10,WV,0,31,661,0,63.0,,,,,
2020-04-11,WV,0,23,874,0,63.0,,,0.0,,
2020-04-12,WV,3,34,771,0,83.0,,,20.0,,
2020-04-13,WV,1,15,383,164,85.0,50.0,73.0,2.0,,
2020-04-14,WV,0,14,369,0,147.0,50.0,73.0,62.0,0.0,0.0
2020-04-15,WV,1,62,556,0,211.0,50.0,73.0,64.0,0.0,0.0
2020-04-16,WV,3,37,613,-164,223.0,,,12.0,,
2020-04-17,WV,0,15,360,0,223.0,,,0.0,,
2020-04-18,WV,3,31,728,0,255.0,,,32.0,,
2020-04-19,WV,2,78,513,0,265.0,,,10.0,,
2020-04-20,WV,6,39,2085,0,290.0,,,25.0,,
2020-04-21,WV,2,12,596,0,330.0,,,40.0,,
2020-04-22,WV,0,25,3048,0,330.0,,,0.0,,
2020-04-23,WV,3,28,2041,0,380.0,,,50.0,,
2020-04-24,WV,3,21,1885,0,439.0,,,59.0,,
2020-04-25,WV,0,32,3123,0,439.0,,,0.0,,
2020-04-26,WV,2,24,6073,0,455.0,,,16.0,,
2020-04-27,WV,2,19,3957,0,455.0,,,0.0,,
2020-04-28,WV,1,16,0,0,481.0,,,26.0,,
2020-04-29,WV,1,16,0,0,504.0,,,23.0,,
2020-04-30,WV,3,23,1447,0,545.0,,,41.0,,
2020-05-01,WV,5,18,2285,0,555.0,,,10.0,,
2020-05-02,WV,2,33,2269,0,572.0,,,17.0,,
2020-05-03,WV,2,22,2470,0,611.0,,,39.0,,
2020-05-04,WV,0,15,1586,0,611.0,,,0.0,,
2020-05-05,WV,0,32,1552,0,630.0,,,19.0,,
2020-05-06,WV,0,10,951,0,716.0,,,86.0,,
2020-05-07,WV,1,39,1698,0,716.0,,,0.0,,
2020-05-08,WV,0,23,1892,0,761.0,,,45.0,,
2020-05-09,WV,2,25,1536,0,761.0,,,0.0,,
2020-05-10,WV,1,25,1622,0,775.0,,,14.0,,
2020-05-11,WV,0,6,819,0,775.0,,,0.0,,
2020-05-12,WV,3,5,1595,0,803.0,,,28.0,,
2020-05-13,WV,1,27,1584,0,813.0,,,10.0,,
2020-05-14,WV,2,29,2004,0,870.0,,,57.0,,
2020-05-15,WV,2,14,2209,0,870.0,,,0.0,,
2020-05-16,WV,2,16,2441,0,889.0,,,19.0,,
2020-05-17,WV,3,33,2064,0,919.0,,,30.0,,
2020-05-18,WV,0,1,544,0,919.0,,,0.0,,
2020-05-19,WV,1,18,2248,0,922.0,,,3.0,,
2020-05-20,WV,1,36,2304,0,950.0,,,28.0,,
2020-05-21,WV,1,48,2452,0,983.0,,,33.0,,
2020-05-22,WV,1,23,1665,0,983.0,,,0.0,,
2020-05-23,WV,1,101,-1186,0,1110.0,,,127.0,,
2020-05-24,WV,0,42,1908,0,1121.0,,,11.0,,
2020-05-25,WV,0,15,616,0,1135.0,,,14.0,,
2020-05-26,WV,2,80,1406,0,1180.0,,,45.0,,
2020-05-27,WV,0,13,637,0,1191.0,,,11.0,,
2020-05-28,WV,0,39,1815,0,1211.0,,,20.0,,
2020-05-29,WV,0,45,3017,0,1241.0,,,30.0,,
2020-05-30,WV,1,23,2490,0,1290.0,,,49.0,,
2020-05-31,WV,0,36,1696,0,1303.0,,,13.0,,
2020-06-01,WV,0,7,466,0,1313.0,,,10.0,,
2020-06-02,WV,2,24,2424,0,1341.0,,,28.0,,
2020-06-03,WV,1,30,3195,0,1381.0,,,40.0,,
2020-06-04,WV,0,21,2260,0,1399.0,,,18.0,,
2020-06-05,WV,6,27,2442,0,1445.0,,,46.0,,
2020-06-06,WV,0,12,1193,0,1446.0,,,1.0,,
2020-06-07,WV,0,13,2071,0,1451.0,,,5.0,,
2020-06-08,WV,0,9,1789,0,1468.0,,,17.0,,
2020-06-09,WV,0,16,717,0,1477.0,,,9.0,,
2020-06-10,WV,1,19,3633,0,1485.0,,,8.0,,
2020-06-11,WV,0,24,3106,0,1516.0,,,31.0,,
2020-06-12,WV,1,21,2898,0,1553.0,,,37.0,,
2020-06-13,WV,2,26,3452,0,1568.0,,,15.0,,
2020-06-14,WV,0,30,3652,0,1571.0,,,3.0,,
2020-06-15,WV,0,9,745,0,1585.0,,,14.0,,
2020-06-16,WV,0,43,5075,0,1636.0,,,51.0,,
2020-06-17,WV,0,35,4264,0,1654.0,,,18.0,,
2020-06-18,WV,0,42,3017,0,1665.0,,,11.0,,
2020-06-19,WV,0,17,1568,0,1665.0,,,0.0,,
2020-06-20,WV,0,51,2331,0,1669.0,,,4.0,,
2020-06-21,WV,1,57,2136,0,1676.0,,,7.0,,
2020-06-22,WV,0,9,606,0,1681.0,,,5.0,,
2020-06-23,WV,3,30,3094,0,1790.0,,,109.0,,
2020-06-24,WV,0,47,2673,0,1855.0,,,65.0,,
2020-06-25,WV,0,32,1624,0,1858.0,,,3.0,,
2020-06-26,WV,0,51,3202,0,1907.0,,,49.0,,
2020-06-27,WV,1,49,2649,0,2042.0,,,135.0,,
2020-06-28,WV,0,56,1797,0,2062.0,,,20.0,,
2020-06-29,WV,0,53,3094,0,2196.0,,,134.0,,
2020-06-30,WV,0,35,2074,0,2272.0,,,76.0,,
2020-07-01,WV,0,27,1561,0,2284.0,,,12.0,,
2020-07-02,WV,0,121,4868,0,2380.0,,,96.0,,
2020-07-03,WV,0,73,2288,0,2396.0,,,16.0,,
2020-07-04,WV,1,15,712,0,2402.0,,,6.0,,
2020-07-05,WV,0,121,3271,0,2421.0,,,19.0,,
2020-07-06,WV,1,180,3980,0,2518.0,,,97.0,,
2020-07-07,WV,0,19,847,0,2535.0,,,17.0,,
2020-07-08,WV,0,246,3822,0,2648.0,,,113.0,,
2020-07-09,WV,0,119,3155,0,2718.0,,,70.0,,
2020-07-10,WV,0,157,3857,0,2756.0,,,38.0,,
2020-07-11,WV,0,91,2529,0,2763.0,,,7.0,,
2020-07-12,WV,1,133,3080,0,2806.0,,,43.0,,
2020-07-13,WV,0,52,1137,0,2825.0,,,19.0,,
2020-07-14,WV,1,148,5639,0,2982.0,,,157.0,,
2020-07-15,WV,0,150,3742,0,2999.0,,,17.0,,
2020-07-16,WV,2,100,1170,0,3128.0,,,129.0,,
2020-07-17,WV,1,126,3252,0,3267.0,,,139.0,,
2020-07-18,WV,0,111,2848,0,3295.0,,,28.0,,
2020-07-19,WV,0,148,5329,0,3373.0,,,78.0,,
2020-07-20,WV,0,100,3892,0,3466.0,,,93.0,,
2020-07-21,WV,1,57,5289,0,3546.0,,,80.0,,
2020-07-22,WV,0,7,2054,0,3625.0,,,79.0,,
2020-07-23,WV,2,344,8341,0,3913.0,,,288.0,,
2020-07-24,WV,0,145,1956,0,4013.0,,,100.0,,
2020-07-25,WV,0,126,3615,0,4115.0,,,102.0,,
2020-07-26,WV,0,139,4673,0,4168.0,,,53.0,,
2020-07-27,WV,3,94,4213,0,4332.0,,,164.0,,
2020-07-28,WV,5,119,3692,0,4481.0,,,149.0,,
2020-07-29,WV,1,153,4130,0,4589.0,,,108.0,,
2020-07-30,WV,3,96,3258,0,4703.0,,,114.0,,
2020-07-31,WV,1,220,6287,0,4815.0,,,112.0,,
2020-08-01,WV,0,93,3143,0,4858.0,,,43.0,,
2020-08-02,WV,1,119,3869,0,4897.0,,,39.0,,
2020-08-03,WV,0,119,3715,0,4918.0,,,21.0,,
2020-08-04,WV,7,78,3315,0,5063.0,,,145.0,,
2020-08-05,WV,0,108,4047,0,5218.0,,,155.0,,
2020-08-06,WV,0,118,4697,0,5330.0,,,112.0,,
2020-08-07,WV,3,156,5112,0,5510.0,,,180.0,,
2020-08-08,WV,4,130,5113,0,5609.0,,,99.0,,
2020-08-09,WV,8,131,5021,0,5678.0,,,69.0,,
2020-08-10,WV,2,60,3912,0,5699.0,,,21.0,,
2020-08-11,WV,6,121,3444,0,5863.0,,,164.0,,
2020-08-12,WV,6,133,4497,0,5960.0,,,97.0,,
2020-08-13,WV,0,143,4133,0,6045.0,,,85.0,,
2020-08-14,WV,4,123,5062,0,6144.0,,,99.0,,
2020-08-15,WV,3,183,5361,0,6298.0,,,154.0,,
2020-08-16,WV,0,107,4988,0,6429.0,,,131.0,,
2020-08-17,WV,0,68,5432,0,6531.0,,,102.0,,
2020-08-18,WV,4,99,4787,0,6737.0,,,206.0,,
2020-08-19,WV,2,70,3929,0,6909.0,,,172.0,,
2020-08-20,WV,0,181,7808,0,7010.0,,,101.0,,
2020-08-21,WV,4,84,6522,0,7140.0,,,130.0,,
2020-08-22,WV,6,119,7420,0,7307.0,,,167.0,,
2020-08-23,WV,2,87,4248,0,7358.0,,,51.0,,
2020-08-24,WV,1,40,2421,0,7385.0,,,27.0,,
2020-08-25,WV,8,83,4833,0,7486.0,,,101.0,,
2020-08-26,WV,3,145,5890,0,7601.0,,,115.0,,
2020-08-27,WV,9,93,4111,0,7773.0,,,172.0,,
2020-08-28,WV,3,191,5581,0,7859.0,,,86.0,,
2020-08-29,WV,10,143,6533,0,7935.0,,,76.0,,
2020-08-30,WV,1,143,4722,0,7983.0,,,48.0,,
2020-08-31,WV,1,140,4785,0,8017.0,,,34.0,,
2020-09-01,WV,8,257,2137,0,8163.0,,,146.0,,
2020-09-02,WV,8,135,3009,0,8266.0,,,103.0,,
2020-09-03,WV,7,203,3306,0,8342.0,,,76.0,,
2020-09-04,WV,6,192,3625,0,8450.0,,,108.0,,
2020-09-05,WV,0,252,4318,0,8516.0,,,66.0,,
2020-09-06,WV,3,123,4774,0,8556.0,,,40.0,,
2020-09-07,WV,1,163,3224,0,8581.0,,,25.0,,
2020-09-08,WV,3,86,909,0,8626.0,,,45.0,,
2020-09-09,WV,4,147,1023,0,8748.0,,,122.0,,
